DateTime,Open,High,Low,Close,Volume
2004-04-13 15:58:00,113.32,113.34,113.31,113.31,194700.0
2004-04-14 15:58:00,113.14,113.16,113.11,113.12,602500.0
2004-04-15 15:58:00,113.18,113.21,113.16,113.2,85400.0
2004-04-16 15:58:00,113.76,113.78,113.71,113.74,114100.0
2004-04-19 15:58:00,113.86,113.89,113.86,113.89,90700.0
2004-04-20 15:58:00,112.24,113.29,112.19,112.2,561300.0
2004-04-21 15:58:00,112.77,112.81,112.73,112.8,96300.0
2004-04-22 15:58:00,114.52,114.55,114.41,114.48,180800.0
2004-04-23 15:58:00,114.49,114.5,114.42,114.44,33600.0
2004-04-26 15:58:00,113.86,113.89,113.85,113.88,110200.0
2004-04-27 15:58:00,114.26,114.29,114.24,114.27,68500.0
2004-04-28 15:58:00,112.58,112.64,112.56,112.6,356500.0
2004-04-29 15:58:00,111.77,111.86,111.73,111.79,152200.0
2004-04-30 15:58:00,111.32,111.38,111.24,111.25,523500.0
2004-05-03 15:58:00,112.17,112.2,112.13,112.14,132400.0
2004-05-04 15:58:00,112.36,112.43,112.35,112.38,169900.0
2004-05-05 15:58:00,112.61,112.63,112.57,112.61,55700.0
2004-05-06 15:58:00,111.85,111.88,111.81,111.87,174200.0
2004-05-07 15:58:00,110.31,110.36,110.27,110.32,347800.0
2004-05-10 15:58:00,109.19,109.2,109.15,109.19,198300.0
2004-05-11 15:58:00,109.99,110.04,109.97,110.0,327700.0
2004-05-12 15:58:00,110.19,110.26,110.15,110.26,314100.0
2004-05-13 15:58:00,110.15,110.16,110.08,110.1,197400.0
2004-05-14 15:58:00,110.04,110.06,110.01,110.05,132000.0
2004-05-17 15:58:00,108.95,108.98,108.91,108.92,228400.0
2004-05-18 15:58:00,109.72,109.76,109.7,109.73,180100.0
2004-05-19 15:58:00,109.5,109.55,109.45,109.46,316700.0
2004-05-20 15:58:00,109.52,109.54,109.46,109.46,44900.0
2004-05-21 15:58:00,109.9,109.94,109.88,109.92,351100.0
2004-05-24 15:58:00,110.16,110.17,110.11,110.14,115900.0
2004-05-25 15:58:00,111.91,111.93,111.87,111.89,322900.0
2004-05-26 15:58:00,112.06,112.09,112.04,112.06,90800.0
2004-05-27 15:58:00,112.66,112.67,112.62,112.66,229800.0
2004-05-28 15:58:00,112.73,112.75,112.7,112.74,138900.0
2004-06-01 15:58:00,112.67,112.7,112.67,112.69,42100.0
2004-06-02 15:58:00,113.07,113.18,113.07,113.12,178200.0
2004-06-03 15:58:00,112.35,112.38,112.33,112.36,343600.0
2004-06-04 15:58:00,112.89,112.91,112.83,112.85,216700.0
2004-06-07 15:58:00,114.64,114.66,114.63,114.64,172900.0
2004-06-08 15:58:00,114.82,114.84,114.77,114.79,232000.0
2004-06-09 15:58:00,113.83,113.85,113.73,113.76,448300.0
2004-06-10 15:58:00,114.28,114.3,114.26,114.29,105000.0
2004-06-14 15:58:00,113.11,113.17,113.11,113.14,250000.0
2004-06-15 15:58:00,113.88,113.94,113.87,113.91,237500.0
2004-06-16 15:58:00,114.0,114.04,113.99,114.02,99500.0
2004-06-17 15:58:00,113.94,113.95,113.91,113.91,251900.0
2004-06-18 15:58:00,113.76,113.76,113.7,113.71,75900.0
2004-06-21 15:58:00,113.27,113.3,113.26,113.3,33400.0
2004-06-22 15:58:00,113.64,113.73,113.64,113.72,153100.0
2004-06-23 15:58:00,114.68,114.72,114.67,114.71,276800.0
2004-06-24 15:58:00,114.46,114.47,114.42,114.45,85900.0
2004-06-25 15:58:00,114.09,114.12,114.08,114.09,150900.0
2004-06-28 15:58:00,113.67,113.68,113.61,113.67,131100.0
2004-06-29 15:58:00,113.97,114.01,113.93,113.98,225200.0
2004-06-30 15:58:00,114.5,114.51,114.45,114.47,397500.0
2004-07-01 15:58:00,113.16,113.2,113.13,113.2,211800.0
2004-07-02 15:58:00,112.87,112.91,112.81,112.85,129500.0
2004-07-06 15:58:00,112.0,112.0,111.95,111.96,409900.0
2004-07-07 15:58:00,112.16,112.16,112.11,112.11,80000.0
2004-07-08 15:58:00,111.21,111.26,111.2,111.25,242400.0
2004-07-09 15:58:00,111.62,111.66,111.61,111.65,753800.0
2004-07-12 15:58:00,111.75,111.77,111.74,111.77,187700.0
2004-07-13 15:58:00,111.86,111.91,111.86,111.9,101300.0
2004-07-14 15:58:00,111.55,111.59,111.52,111.53,127400.0
2004-07-15 15:58:00,111.05,111.1,111.01,111.06,250700.0
2004-07-16 15:58:00,110.48,110.54,110.47,110.52,420500.0
2004-07-19 15:58:00,110.48,110.48,110.45,110.45,74300.0
2004-07-20 15:58:00,111.2,111.21,111.17,111.2,96500.0
2004-07-21 15:58:00,109.87,109.89,109.8,109.81,190400.0
2004-07-22 15:58:00,110.02,110.05,110.0,110.03,224200.0
2004-07-23 15:58:00,109.01,109.07,108.97,109.0,121700.0
2004-07-26 15:58:00,108.78,108.85,108.78,108.83,77000.0
2004-07-27 15:58:00,109.92,109.96,109.9,109.95,256400.0
2004-07-28 15:58:00,110.03,110.05,109.97,110.01,222500.0
2004-07-29 15:58:00,110.52,110.53,110.5,110.51,414600.0
2004-07-30 15:58:00,110.55,110.63,110.55,110.62,97500.0
2004-08-02 15:58:00,111.11,111.14,111.09,111.09,131100.0
2004-08-03 15:58:00,110.42,110.44,110.39,110.4,61900.0
2004-08-04 15:58:00,110.28,110.3,110.25,110.29,111500.0
2004-08-05 15:58:00,108.52,108.56,108.51,108.52,198100.0
2004-08-06 15:58:00,106.91,107.0,106.89,106.89,197700.0
2004-08-09 15:58:00,107.05,107.07,106.99,107.02,159900.0
2004-08-10 15:58:00,108.33,108.38,108.31,108.37,270500.0
2004-08-11 15:58:00,108.12,108.15,108.07,108.11,99700.0
2004-08-12 15:58:00,106.86,106.89,106.82,106.85,194700.0
2004-08-13 15:58:00,107.02,107.05,106.98,107.03,240800.0
2004-08-16 15:58:00,108.55,108.55,108.5,108.5,116400.0
2004-08-17 15:58:00,108.71,108.73,108.69,108.69,370600.0
2004-08-18 15:58:00,110.1,110.1,110.06,110.06,176300.0
2004-08-19 15:58:00,109.69,109.72,109.63,109.63,203500.0
2004-08-20 15:58:00,110.41,110.43,110.39,110.41,149900.0
2004-08-23 15:58:00,110.15,110.16,110.13,110.14,91900.0
2004-08-24 15:58:00,110.2,110.22,110.18,110.22,56600.0
2004-08-25 15:58:00,111.12,111.14,111.08200000000001,111.11,142100.0
2004-08-26 15:58:00,111.2,111.2,111.15,111.16,41300.0
2004-08-27 15:58:00,111.41,111.47,111.41,111.45,140200.0
2004-08-30 15:58:00,110.55,110.59,110.51,110.55,140400.0
2004-08-31 15:58:00,111.01,111.03,110.99,111.03,399400.0
2004-09-01 15:58:00,111.24,111.29,111.24,111.27,95600.0
2004-09-02 15:58:00,112.57,112.59,112.54,112.54,120500.0
2004-09-03 15:58:00,112.13,112.14,112.08,112.08,286200.0
2004-09-07 15:58:00,112.82,112.84,112.8,112.83,194900.0
2004-09-08 15:58:00,112.34,112.38,112.32,112.36,183500.0
2004-09-09 15:58:00,112.49,112.5,112.46,112.48,60200.0
2004-09-10 15:58:00,113.1,113.14,113.09,113.12,170200.0
2004-09-13 15:58:00,113.25,113.28,113.23,113.25,59900.0
2004-09-14 15:58:00,113.57,113.61,113.54,113.54,115300.0
2004-09-15 15:58:00,112.75,112.8,112.74,112.76,257100.0
2004-09-16 15:58:00,113.12,113.12,113.08,113.08,90100.0
2004-09-17 15:58:00,113.14,113.23,113.12,113.13,66900.0
2004-09-20 15:58:00,112.5,112.55,112.5,112.54,200100.0
2004-09-21 15:58:00,113.23,113.25,113.2,113.24,198500.0
2004-09-22 15:58:00,111.58,111.68,111.53,111.63,258900.0
2004-09-23 15:58:00,111.18,111.2,111.17,111.19,55100.0
2004-09-24 15:58:00,111.26,111.27,111.25,111.27,102300.0
2004-09-27 15:58:00,110.63,110.65,110.62,110.63,145100.0
2004-09-28 15:58:00,111.31,111.34,111.29,111.33,810600.0
2004-09-29 15:58:00,111.72,111.79,111.68,111.74,183200.0
2004-09-30 15:58:00,111.73,111.74,111.68,111.73,624800.0
2004-10-01 15:58:00,113.43,113.46,113.42,113.43,148700.0
2004-10-04 15:58:00,113.85,113.86,113.8,113.83,64400.0
2004-10-05 15:58:00,113.86,113.88,113.83,113.85,187400.0
2004-10-06 15:58:00,114.55,114.55,114.51,114.53,154400.0
2004-10-07 15:58:00,113.42,113.45,113.41,113.41,265800.0
2004-10-08 15:58:00,112.64,112.67,112.6,112.6,378600.0
2004-10-11 15:58:00,112.84,112.86,112.83,112.84,52700.0
2004-10-12 15:58:00,112.61,112.61,112.58,112.58,41200.0
2004-10-13 15:58:00,111.69,111.7,111.67,111.67,90100.0
2004-10-14 15:58:00,110.73,110.75,110.72,110.72,277900.0
2004-10-15 15:58:00,111.23,111.23,111.2,111.22,104000.0
2004-10-18 15:58:00,111.81,111.82,111.78,111.8,164400.0
2004-10-19 15:58:00,110.69,110.73,110.68,110.69,182300.0
2004-10-20 15:58:00,110.78,110.8,110.74,110.74,115800.0
2004-10-21 15:58:00,110.99,111.04,110.98,111.04,429200.0
2004-10-22 15:58:00,109.95,109.95,109.88,109.89,386400.0
2004-10-25 15:58:00,109.87,109.88,109.86,109.88,89600.0
2004-10-26 15:58:00,111.35,111.4,111.31,111.38,554600.0
2004-10-27 15:58:00,112.94,113.0,112.9,112.97,232900.0
2004-10-28 15:58:00,113.11,113.14,113.04,113.13,281600.0
2004-10-29 15:58:00,113.36,113.4,113.35,113.39,255100.0
2004-11-01 15:58:00,113.48,113.52,113.48,113.5,133300.0
2004-11-02 15:58:00,113.48,113.51,113.43,113.47,352300.0
2004-11-03 15:58:00,114.74,114.78,114.72,114.78,198500.0
2004-11-04 15:58:00,116.62,116.62,116.56,116.57,283300.0
2004-11-05 15:58:00,117.01,117.09,117.0,117.05,168600.0
2004-11-08 15:58:00,116.97,116.98,116.95,116.97,168000.0
2004-11-09 15:58:00,117.0,117.02,116.99,117.01,75200.0
2004-11-10 15:58:00,116.89,116.93,116.87,116.87,94500.0
2004-11-11 15:58:00,118.02,118.02,117.99,117.99,480000.0
2004-11-12 15:58:00,118.93,118.97,118.9,118.92,413200.0
2004-11-15 15:58:00,118.6,118.65,118.59,118.64,172100.0
2004-11-16 15:58:00,117.79,117.79,117.73,117.76,369900.0
2004-11-17 15:58:00,118.43,118.43,118.4,118.41,121500.0
2004-11-18 15:58:00,118.7,118.71,118.61,118.68,50000.0
2004-11-19 15:58:00,117.29,117.31,117.28,117.3,171500.0
2004-11-22 15:58:00,117.93,118.01,117.91,118.01,368500.0
2004-11-23 15:58:00,117.98,117.99,117.94,117.98,124400.0
2004-11-24 15:58:00,118.49,118.53,118.47,118.51,185900.0
2004-11-29 15:58:00,118.14,118.2,118.11,118.13,165700.0
2004-11-30 15:58:00,117.81,117.83,117.76,117.79,119100.0
2004-12-01 15:58:00,119.38,119.42,119.37,119.42,372800.0
2004-12-02 15:58:00,119.38,119.39,119.35,119.37,106000.0
2004-12-03 15:58:00,119.51,119.6,119.42,119.45,515600.0
2004-12-06 15:58:00,119.43,119.45,119.36,119.38,109300.0
2004-12-07 15:58:00,118.16,118.21,118.1,118.1,247300.0
2004-12-08 15:58:00,118.64,118.66,118.62,118.64,211400.0
2004-12-09 15:58:00,119.27,119.29,119.24,119.25,189000.0
2004-12-10 15:58:00,119.18,119.23,119.18,119.19,370900.0
2004-12-13 15:58:00,120.27,120.3,120.25,120.29,363600.0
2004-12-14 15:58:00,120.7,120.72,120.67,120.72,91400.0
2004-12-15 15:58:00,121.01,121.01,120.97,120.98,179000.0
2004-12-16 15:58:00,120.74,120.75,120.7,120.71,286800.0
2004-12-17 15:58:00,119.53,119.53,119.45,119.45,299300.0
2004-12-20 15:58:00,119.33,119.35,119.28,119.31,220100.0
2004-12-21 15:58:00,120.41,120.45,120.39,120.4,182800.0
2004-12-22 15:58:00,120.89,120.91,120.88,120.89,107000.0
2004-12-23 15:58:00,120.98,120.99,120.95,120.99,102500.0
2004-12-27 15:58:00,120.51,120.52,120.45,120.46,197400.0
2004-12-28 15:58:00,121.24,121.25,121.22,121.24,142500.0
2004-12-29 15:58:00,121.22,121.25,121.22,121.25,111900.0
2004-12-30 15:58:00,121.35,121.37,121.32,121.36,156200.0
2004-12-31 15:58:00,121.13,121.15,121.08,121.1,236200.0
2005-01-03 15:58:00,119.98,120.04,119.98,120.04,280700.0
2005-01-04 15:58:00,118.75,118.78,118.73,118.75,86100.0
2005-01-05 15:58:00,118.33,118.33,118.29,118.31,348500.0
2005-01-06 15:58:00,118.75,118.77,118.7,118.7,216600.0
2005-01-07 15:58:00,118.6,118.61,118.55,118.58,96900.0
2005-01-10 15:58:00,118.91,118.96,118.91,118.94,208400.0
2005-01-11 15:58:00,118.29,118.31,118.25,118.26,368800.0
2005-01-12 15:58:00,118.79,118.84,118.79,118.8,251400.0
2005-01-13 15:58:00,117.68,117.72,117.67,117.7,296300.0
2005-01-14 15:58:00,118.42,118.47,118.42,118.44,474800.0
2005-01-18 15:58:00,119.53,119.55,119.51,119.52,130600.0
2005-01-19 15:58:00,118.42,118.44,118.4,118.41,340000.0
2005-01-20 15:58:00,117.54,117.59,117.5,117.55,141700.0
2005-01-21 15:58:00,116.82,116.86,116.81,116.84,554000.0
2005-01-24 15:58:00,116.39,116.43,116.37,116.43,263600.0
2005-01-25 15:58:00,116.87,116.89,116.86,116.88,205000.0
2005-01-26 15:58:00,117.4,117.43,117.38,117.42,114500.0
2005-01-27 15:58:00,117.45,117.45,117.42,117.42,103500.0
2005-01-28 15:58:00,117.1,117.14,117.08,117.11,518600.0
2005-01-31 15:58:00,118.13,118.14,118.08,118.11,80300.0
2005-02-01 15:58:00,118.97,118.98,118.9,118.93,326100.0
2005-02-02 15:58:00,119.37,119.38,119.32,119.34,294500.0
2005-02-03 15:58:00,119.04,119.05,119.0,119.05,66800.0
2005-02-04 15:58:00,120.34,120.36,120.32,120.35,145700.0
2005-02-07 15:58:00,120.19,120.21,120.17,120.19,130400.0
2005-02-08 15:58:00,120.38,120.4,120.36,120.38,141600.0
2005-02-09 15:58:00,119.27,119.31,119.27,119.29,101800.0
2005-02-10 15:58:00,119.86,119.87,119.82,119.83,247400.0
2005-02-11 15:58:00,120.69,120.72,120.67,120.69,291500.0
2005-02-14 15:58:00,120.76,120.78,120.75,120.77,76400.0
2005-02-15 15:58:00,121.14,121.17,121.12,121.16,233500.0
2005-02-16 15:58:00,121.24,121.24,121.21,121.22,101700.0
2005-02-17 15:58:00,120.32,120.35,120.29,120.3,262500.0
2005-02-18 15:58:00,120.33,120.35,120.32,120.34,264400.0
2005-02-22 15:58:00,118.67,118.69,118.63,118.67,177700.0
2005-02-23 15:58:00,119.29,119.32,119.27,119.3,262100.0
2005-02-24 15:58:00,120.26,120.28,120.06,120.27,239700.0
2005-02-25 15:58:00,121.36,121.37,121.31,121.34,218700.0
2005-02-28 15:58:00,120.67,120.68,120.57,120.6,889000.0
2005-03-01 15:58:00,121.3,121.3,121.27,121.3,98600.0
2005-03-02 15:58:00,121.34,121.34,121.28,121.29,193500.0
2005-03-03 15:58:00,121.34,121.37,121.33,121.35,207000.0
2005-03-04 15:58:00,122.54,122.57,122.53,122.56,141000.0
2005-03-07 15:58:00,122.75,123.022,122.75,122.79,105000.0
2005-03-08 15:58:00,122.23,122.24,122.18,122.22,216700.0
2005-03-09 15:58:00,121.06,121.1,121.06,121.07,249300.0
2005-03-10 15:58:00,121.18,121.2,121.18,121.191,122500.0
2005-03-11 15:58:00,120.55,120.57,120.48,120.48,303900.0
2005-03-14 15:58:00,120.96,121.03,120.95,121.03,302000.0
2005-03-15 15:58:00,120.15,120.2,120.13,120.17,324500.0
2005-03-16 15:58:00,119.22,119.26,119.2,119.23,329400.0
2005-03-17 15:58:00,119.4,119.42,119.38,119.42,193700.0
2005-03-18 15:58:00,118.76,118.8,118.73,118.79,366500.0
2005-03-21 15:58:00,118.3,118.32,118.26,118.31,243700.0
2005-03-22 15:58:00,117.17,117.17,117.12,117.14,219300.0
2005-03-23 15:58:00,117.16,117.72,117.1,117.1,358900.0
2005-03-24 15:58:00,117.14,117.17,117.11,117.13,680800.0
2005-03-28 15:58:00,117.36,117.4,117.35,117.39,390800.0
2005-03-29 15:58:00,116.38,116.43,116.31,116.42,559100.0
2005-03-30 15:58:00,118.05,118.1,118.04,118.1,608500.0
2005-03-31 15:58:00,117.99,118.14,117.95,117.98,391200.0
2005-04-01 15:58:00,117.27,117.27,117.23,117.25,750100.0
2005-04-04 15:58:00,117.54,117.58,117.53,117.58,133800.0
2005-04-05 15:58:00,118.06,118.09,118.03,118.04,217900.0
2005-04-06 15:58:00,118.32,118.34,118.3,118.34,105900.0
2005-04-07 15:58:00,119.11,119.14,119.08,119.1,601300.0
2005-04-08 15:58:00,118.18,118.2,118.12,118.14,169600.0
2005-04-11 15:58:00,118.12,118.15,118.1,118.13,195400.0
2005-04-12 15:58:00,118.83,118.85,118.77,118.781,241300.0
2005-04-13 15:58:00,117.4,117.45,117.39,117.43,473100.0
2005-04-14 15:58:00,116.29,116.29,116.18,116.25,303400.0
2005-04-15 15:58:00,114.31,114.37,114.26,114.29,744800.0
2005-04-18 15:58:00,114.61,114.64,114.59,114.62,222200.0
2005-04-19 15:58:00,115.32,115.34,115.3,115.33,189000.0
2005-04-20 15:58:00,113.78,113.82,113.77,113.77,263600.0
2005-04-21 15:58:00,115.93,115.98,115.9,115.97,273000.0
2005-04-22 15:58:00,115.24,115.31,115.21,115.28,407800.0
2005-04-25 15:58:00,116.23,116.29,116.19,116.25,279000.0
2005-04-26 15:58:00,115.32,115.32,115.24,115.26,674000.0
2005-04-27 15:58:00,115.7,115.75,115.68,115.72,228200.0
2005-04-28 15:58:00,114.4,114.44,114.36,114.4,328500.0
2005-04-29 15:58:00,115.6,115.7,115.59,115.69,310900.0
2005-05-02 15:58:00,116.33,116.35,116.31,116.34,243300.0
2005-05-03 15:58:00,116.12,116.26,115.74,116.22,812600.0
2005-05-04 15:58:00,117.59,117.61,117.57,117.6,265800.0
2005-05-05 15:58:00,117.35,117.39,117.35,117.36,363000.0
2005-05-06 15:58:00,117.16,117.21,117.14,117.16,584800.0
2005-05-09 15:58:00,118.0,118.03,117.99,118.0,411700.0
2005-05-10 15:58:00,116.68,116.73,116.68,116.7,346300.0
2005-05-11 15:58:00,117.29,117.29,117.24,117.25,176300.0
2005-05-12 15:58:00,116.16,116.16,116.1,116.12,269100.0
2005-05-13 15:58:00,115.49,115.55,115.48,115.53,141300.0
2005-05-16 15:58:00,116.82,116.83,116.77,116.8,356800.0
2005-05-17 15:58:00,117.59,117.61,117.57,117.59,176000.0
2005-05-18 15:58:00,118.82,118.83,118.8,118.83,193400.0
2005-05-19 15:58:00,119.39,119.4,119.35,119.37,333800.0
2005-05-20 15:58:00,119.18,119.2,119.15,119.17,624400.0
2005-05-23 15:58:00,119.67,119.68,119.64,119.67,162400.0
2005-05-24 15:58:00,119.64,119.64,119.61,119.64,97300.0
2005-05-25 15:58:00,119.29,119.32,119.28,119.32,179600.0
2005-05-26 15:58:00,120.05,120.06,120.03,120.04,92200.0
2005-05-27 15:58:00,120.15,120.15,120.13,120.13,137800.0
2005-05-31 15:58:00,119.52,119.53,119.46,119.48,355200.0
2005-06-01 15:48:00,120.55,120.55,120.54,120.54,29300.0
2005-06-02 15:58:00,120.71,120.74,120.71,120.72,117900.0
2005-06-03 15:58:00,120.0,120.02,119.96,119.98,437100.0
2005-06-06 15:58:00,120.11,120.13,120.1,120.11,87500.0
2005-06-07 15:58:00,120.1,120.13,120.08,120.1,94600.0
2005-06-08 15:58:00,119.86,119.89,119.85,119.85,349000.0
2005-06-09 15:58:00,120.48,120.49,120.44,120.47,129200.0
2005-06-10 15:58:00,120.15,120.2,120.15,120.18,172900.0
2005-06-13 15:58:00,120.44,120.5,120.4,120.5,104800.0
2005-06-14 15:58:00,120.74,120.8,120.73,120.8,107800.0
2005-06-15 15:58:00,121.08,121.12,121.06,121.08,217400.0
2005-06-16 15:58:00,121.47,121.5,121.46,121.48,153400.0
2005-06-17 15:58:00,121.61,121.63,121.58,121.6,163100.0
2005-06-20 15:58:00,121.55,121.56,121.52,121.55,68500.0
2005-06-21 15:58:00,121.28,121.31,121.27,121.31,77700.0
2005-06-22 15:58:00,121.37,121.39,121.34,121.39,184100.0
2005-06-23 15:58:00,120.01,120.02,119.98,119.99,369300.0
2005-06-24 15:58:00,119.1,119.13,119.07,119.1,217200.0
2005-06-27 15:58:00,119.05,119.07,119.03,119.05,167800.0
2005-06-28 15:58:00,120.14,120.15,120.12,120.15,418800.0
2005-06-29 15:58:00,119.95,119.95,119.93,119.95,191700.0
2005-06-30 15:58:00,119.0,119.06,119.0,119.01,595300.0
2005-07-01 15:58:00,119.5,119.53,119.45,119.52,105700.0
2005-07-05 15:58:00,120.47,120.51,120.46,120.5,571500.0
2005-07-06 15:58:00,119.54,119.57,119.53,119.56,300100.0
2005-07-07 15:58:00,119.84,119.87,119.79,119.8,234100.0
2005-07-08 15:58:00,121.21,121.25,121.2,121.22,721100.0
2005-07-11 15:58:00,121.98,122.0,121.97,121.99,256900.0
2005-07-12 15:58:00,122.23,122.25,122.21,122.23,110800.0
2005-07-13 15:58:00,122.34,122.38,122.32,122.36,239800.0
2005-07-14 15:58:00,122.72,122.74,122.69,122.69,202000.0
2005-07-15 15:58:00,122.83,122.85,122.8,122.8,338100.0
2005-07-18 15:58:00,122.21,122.21,122.05,122.18,156500.0
2005-07-19 15:58:00,122.97,122.98,122.94,122.94,311900.0
2005-07-20 15:58:00,123.55,123.58,123.5,123.52,499400.0
2005-07-21 15:58:00,122.71,122.75,122.69,122.7,778300.0
2005-07-22 15:58:00,123.39,123.43,123.37,123.43,179000.0
2005-07-25 15:58:00,122.98,123.02,122.97,122.97,162900.0
2005-07-26 15:58:00,123.23,123.25,123.22,123.24,157200.0
2005-07-27 15:58:00,123.72,123.75,123.72,123.72,306100.0
2005-07-28 15:58:00,124.47,124.5,124.47,124.48,214800.0
2005-07-29 15:58:00,123.55,123.6,123.54,123.57,337000.0
2005-08-01 15:58:00,123.64,123.66,123.6,123.62,333500.0
2005-08-02 15:58:00,124.49,124.53,124.49,124.5,224100.0
2005-08-03 15:58:00,124.68,124.68,124.64,124.64,323700.0
2005-08-04 15:58:00,123.66,123.69,123.65,123.66,248800.0
2005-08-05 15:58:00,122.83,122.84,122.8,122.82,207300.0
2005-08-08 15:58:00,122.43,122.47,122.41,122.45,204600.0
2005-08-09 15:58:00,123.31,123.35,123.3,123.33,246900.0
2005-08-10 15:58:00,123.15,123.17,123.11,123.15,218800.0
2005-08-11 15:58:00,123.89,123.92,123.86,123.91,642100.0
2005-08-12 15:58:00,123.23,123.27,123.21,123.24,335200.0
2005-08-15 15:58:00,123.6,123.61,123.57,123.61,290000.0
2005-08-16 15:58:00,122.18,122.21,122.15,122.2,516100.0
2005-08-17 15:58:00,122.3,122.36,122.23,122.31,359000.0
2005-08-18 15:58:00,122.1,122.12,122.08,122.1,447100.0
